,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
24,,,,/us/adistar-shoes/GY1687.html,,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",Regular fit; Lace closure; Engineered mesh upper with internal support cage; Lockdown feel; Rocker geometry; REPETITOR+ midsole; Weight: 11.3 ounces; Midsole drop: 6 mm (heel: 37.5 mm / forefoot: 31.5 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Grey Six / Cloud White; Product code: GY1687, Almost Blue / Altered Blue / Almost Pink,370,4.6
25,,,,/us/adi2000-shoes/GZ7203.html,,,"Ignite your rebel side with Adi2000 shoes that encompass the bold energy of the early 2000s. Brightened with fresh pastels and velvet details, these adidas sneakers were designed with your style in mind. The 3-Stripes get flipped for a playful twist, while a leather upper and textile lining keep you comfortable.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Leather upper with velvet and leather overlays; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Almost Yellow / Cloud White; Product code: GZ7203, Cloud White / Pantone / Cloud White,,
26,,,,/us/adidas-x-disney-racer-tr21-toy-story-woody-shoes/GY4450.html,,,"Your little one will be delighted to recognize Sheriff Woody on their feet. These infants' adidas pull-on sneakers were designed with fans of Disney Pixar's Toy Story in mind. They're full of color and character and comfy too. They combine an airy mesh upper with a lightweight sole that'll let toddlers run as wild as their imaginations. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces; Mesh upper; Textile lining; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Semi Solar Gold / Off White / Royal Blue; Product code: GY4450,,24,4.8
27,,,,/us/adizero-rose-1.5-restomod-basketball-shoes/GY6488.html,,,"These Adizero Rose Restomod shoes from adidas Basketball are an ode to Derrick's early career. Classic D-Rose details are enhanced with Restomod upgrades like a Lightstrike midsole for ultra-lightweight cushioning and a Puremotion outsole for superior grip. The shoes built for one of the fastest, most explosive players ever are now lighter and faster.",Regular fit; Lace closure; Leather upper; Adiprene cushioning; Lightstrike cushioning; Lightweight Sprintframe plate; Puremotion outsole; Imported; Product color: Core Black / Vivid Red / Light Granite; Product code: GY6488, Off White / Acid Red / Bright Cyan,9,5.0
28,,,,/us/ultraboost-22-shoes/GZ0127.html,,,"These Ultraboost running shoes serve up comfort and responsiveness. You'll be riding on a BOOST midsole for endless energy, with a Linear Energy Push system and a Continental™ Rubber outsole. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic —  reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Soft heel fit; Linear Energy Push system; BOOST midsole; Weight: 11.7 ounces (size 9); Stretchweb outsole with Continental™ Better Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Core Black; Product code: GZ0127, Cloud White / Cloud White / Vivid Red,2496,4.7
29,,,,/us/ultraboost-5.0-dna-shoes/GV8721.html,,,"You're an athlete through and through. Bring this energy to every commitment on your calendar. These running shoes are designed to be worn from sunup to sundown. Responsive BOOST cushioning, a sock-like adidas PRIMEKNIT upper and a grippy Continental™ Rubber outsole keep you comfortable wherever you wander.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Fitcounter molded heel counter; BOOST midsole; Weight: 11.4 ounces (size 9); Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Bliss Orange / Purple / Bliss Blue; Product code: GV8721, Core Black / Core Black / Beam Green,3852,4.7
30,,,,/us/solarcontrol-shoes/GX9220.html,,,"From training runs to race day, go the distance with confidence. These running shoes provide extra stability with adidas LEP 2.0, designed to help guide each foot strike and propel you forward. The mesh upper offers targeted lockdown zones for added support while maintaining breathability. BOOST cushioning delivers energy return and comfort to keep you feeling fresh from start to finish.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Engineered mesh upper; Linear Energy Push system; Dual-density EVA platform; BOOST midsole; Weight: 12 ounces (size 9); Midsole drop: 10 mm (heel: 33 mm / forefoot: 23 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Shadow Navy / Cloud White / Altered Blue; Product code: GX9220, Core Black / Cloud White / Grey Five,59,4.7
31,,,,/us/samba-og-shoes/B75807.html,,,"Born on the soccer field, the Samba is a timeless icon of street style. These shoes stay true to their legacy with a soft leather upper and suede overlays.",Regular fit; Lace closure; Full grain leather upper with gritty suede and gold foil details; Synthetic leather lining; Gum rubber cupsole; Gum rubber midsole; Imported; Product color: Core Black / Cloud White / Gum; Product code: B75807, Cloud White / Core Black / Clear Granite,1985,4.7
32,,,,/us/ultraboost-22-gore-tex-shoes/GZ6876.html,,,Don't let wet weather come between you and your run. These adidas running shoes are made with a breathable GORE-TEX membrane to keep feet dry and comfortable on rainy days. The midsole features hundreds of BOOST capsules fused together for incredible energy return to power you from start to finish no matter the distance — or the conditions.,Regular fit; Lace closure with shroud; GORE-TEX textile upper; Linear Energy Push system; BOOST midsole; Weight: 14.1 ounces (size 9); Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ WinterGrip™ Rubber; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Orbit Green / Night Metallic / Beam Orange; Product code: GZ6876, Dash Grey / Silver Metallic / Impact Orange,59,4.0
33,,,,/us/pureboost-22-shoes/HQ1456.html,,,"You don't have to run far to feel the benefits of training. Slip on these adidas shoes, and you're only a few miles away from a good mood. They're designed for short runs, with a BOOST midsole that offers incredible energy return with every step. The Stretchweb outsole flexes naturally for an energized ride, and Continental™ Rubber gives you superior traction.",Regular fit; Lace closure; Engineered mesh upper; Adaptive feel; BOOST midsole; Textile lining; Midsole drop: 10 mm (heel: 20 mm / forefoot: 10 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: HQ1456, Core Black / Core Black / Carbon,23,4.3
34,,,,/us/adilette-slides/GX9482.html,,,"There is simply no wrong way (or place) to wear the adidas Adilette slides. That's the beauty of them. They're the epitome of comfort, which is why we don't just suggest starting the day in them, we highly recommended ending the night in them too. Especially with the graphic pops on the synthetic upper, which add a colorful, carefree edge to any look — dressed up or played down.",Slip-on; Synthetic upper; Textile lining; Cork footbed; Rubber outsole; Imported; Product color: Beam Orange / Cloud White / Gum; Product code: GX9482, Beam Orange / Cloud White / Gum,34,4.3
35,,,,/us/puremotion-se-shoes/GW9792.html,,,"Pared-back style and subtle, sporty details make these trainers a solid alternative to plain white tennis shoes. They're made with Cloudfoam cushioning and a memory foam sockliner for all-around softness that molds to the shape of your foot. A lightweight textile upper feels airy when you take the pace up a notch.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; Memory foam sockliner; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Grey One / Bliss Orange; Product code: GW9792, Core Black / Grey One / Bliss Orange,17,4.6
36,,,,/us/response-shoes/GX7335.html,,,"Run stronger and longer. These adidas running shoes have a mesh upper that feels light and airy. They're designed to cushion your feet all the way around, from the soft, padded collar to the responsive Bounce midsole. Bright florals will pop against your workout gear next time you hit the trail or treadmill.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable mesh upper; Bounce midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey One / Silver Metallic / Bliss Pink; Product code: GX7335, Bliss Lilac / Silver Metallic / Wonder Steel,9,4.3
37,,,,/us/stan-smith-shoes/FX5500.html,,,"Timeless appeal. Effortless style. Everyday versatility. For over 50 years and counting, adidas Stan Smith Shoes have continued to hold their place as an icon. This pair shows off a fresh redesign as part of adidas' commitment to use only recycled polyester by 2024. With a vegan upper and an outsole made from rubber waste, they still have iconic style, they're just made with the planet in mind.

This product is made with vegan alternatives to animal-derived ingredients or materials. It is also made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Lace closure; Synthetic lining; Rubber outsole; Vegan; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: FX5500, Pantone / Cloud White / Core Black,13054,4.7
38,,,,/us/advantage-court-shoes/GY7046.html,,,"Bring unique style to your daily look in these tennis-inspired shoes. The synthetic leather upper and slab rubber outsole pay tribute to iconic adidas footwear heritage. A bold modern design features custom FARM Rio graphics, celebrating Brazil's beloved women's clothing and lifestyle brand.

Made with a series of recycled materials, the upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; Cloudfoam Comfort sockliner; Rubber outsole; FARM Rio graphic; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Screaming Pink / Cloud White; Product code: GY7046, Cloud White / Cloud White / Core Black,6,5.0
39,,,,/us/postmove-mid-shoes/GW5525.html,,,"Drawing inspiration from the adidas Basketball archives, these shoes are the intersection of sport and style. Iconic overlays bring old-school style to this updated look. A Cloudfoam insert offers lasting comfort, while a Geofit collar forms to your ankles to create your ideal fit.",Lace closure with hook-and-loop top strap; Synthetic leather upper; Padded collar; Textile lining; Cloudfoam Super midsole; Three-quarter synthetic cupsole; Imported; Product color: Cloud White / Royal Blue / Grey Two; Product code: GW5525, Cloud White / Royal Blue / Grey Two,34,4.6
40,,,,/us/matchbreak-super-shoes/GY6928.html,,,"Inspired by the archives, the Matchbreak Super delivers adidas' highest quality vulc for skateboarding. Using a premium suede upper, the Matchbreak Super offers a broken-in feel and vulcanized grip out of the box. The molded Adiprene sockliner, luxe inside and abrasion-resistant Adituff toe reinforcement ensure all the fit, feel and flick for skateboarding in a modern model with a vintage feel.",Regular fit; Lace closure; Suede upper; Adituff toe; Adiprene sockliner; Rubber outsole; Imported; Product color: Core Black / Core Black / Cardboard; Product code: GY6928, Core Black / Cloud White / Gold Metallic,779,4.7
41,,,,/us/grand-court-2.0-shoes/GY2328.html,,,"You know it's a Grand Court adidas classic. Your baby just knows they're wearing shoes like yours. So go ahead and twin your 3-Stripes with these cute version for infants. They slip on and off and flex at the front of the foot, so your little one can stomp, toddle and run with ease. And they'll soon be delighting in pressing down the hook-and-loop straps themselves. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure; Synthetic leather upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Iridescent / Cloud White; Product code: GY2328,,32,4.9
42,,,,/us/ultraboost-22-shoes/GX9140.html,,,"Every detail accounted for. The proven adidas Ultraboost running shoes are built for each run on your training plan. Hundreds of BOOST capsules are fused together for incredible energy return. An adidas PRIMEKNIT upper hugs the foot to enhance every move. The Linear Energy Push system integrates with the outsole to increase stability for a responsive feel.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Linear Energy Push system; BOOST midsole; Weight: 11.7 ounces (size 9); Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Orbit Green / Metal Grey / Beam Orange; Product code: GX9140, Cloud White / Cloud White / Vivid Red,2496,4.7
43,,,,/us/ozelia-shoes/GX4502.html,,,"When you're out in the city, it's easy to get lost in the sea of people. Set yourself apart from the crowd with these adidas OZELIA shoes. They're based on '90s runners and then transformed to look like the future with fluid, futuristic weldings. And when your days move fast, plush Adiprene cushioning helps you keep the pace.",Snug fit; Lace closure; Textile and welded upper; Textile lining; Adiprene cushioning; Rubber outsole; Imported; Product color: Off White / Aluminium / Magic Grey; Product code: GX4502, Core Black / Collegiate Gold / Pulse Blue,2023,4.7
44,,,,/us/adilette-lite-slides/FU8298.html,,,"Full-time vacation vibes. These Adilette Lite Slides free your feet. (Or wear them with socks, no judgment here.) This pair features a super-soft footbed for an instantly comfy feel. There's an adidas Trefoil on top so you can feel sporty, even when you're lounging.",Slip-on; Synthetic bandage upper; Super-soft feel; Cushioned sporty slides; Synthetic outsole; Imported; Product color: Core Black / Cloud White / Core Black; Product code: FU8298, Grey Three / Cloud White / Grey Three,1912,4.7
45,,,,/us/superstar-shoes/FU7714.html,,,"From the basketball court to the classroom. Everyone deserves a pair of adidas Superstars Shoes. This kids' version celebrates 50 years of the classic shell-toe design. From the distinctive serrated 3-Stripes to the comfortable rubber cupsole, this anniversary edition honors an icon. Whether they sport all white, all black or something in between, these shoes keep little ones looking fresh.",Lace closure; Leather upper; Iconic leather sneakers for daily wear; Molded sockliner; Adifit length-measuring insole; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: FU7714, Core Black / Cloud White / Core Black,440,4.8
46,,,,/us/adizero-rose-1.5-restomod-basketball-shoes/GY6487.html,,,"These Adizero Rose Restomod shoes from adidas Basketball are an ode to Derrick's early career. Classic D-Rose details are enhanced with Restomod upgrades, like a Lightstrike midsole for ultra-lightweight cushioning and a Puremotion outsole for superior grip. The shoes built for one of the fastest players are now lighter than ever.",Regular fit; Lace closure; Sprintskin synthetic upper; Adiprene cushioning; Lightstrike cushioning; Lightweight Sprintframe plate; Puremotion outsole; Imported; Product color: Off White / Acid Red / Bright Cyan; Product code: GY6487, Off White / Acid Red / Bright Cyan,9,5.0
47,,,,/us/adilette-tnd-slides/GX9707.html,,,"Inspired by the beloved adidas classic, these Adilette slides bring versatile comfort and sporty style to any occasion. The hook-and-loop top strap adjusts easily for a snug fit, while the quick-dry footbed is right at home from the pool deck to the locker room to the beach. A unique design shows some love for the Royal Spanish Football Federation.",Regular fit; Hook-and-loop strap; EVA upper; Cloudfoam footbed; Textile lining; EVA outsole; Imported; Product color: Team Power Red / Team Navy / Team Power Red; Product code: GX9707, Core Black / Cloud White / Light Blue,270,4.7
